,vote_average,runtime,genres,season,rating,revenue_adj,budget_adj
1877,6.031,115,"Comedy, Romance",Summer,PG-13,19.48767719584284,18.698502889337327
1878,6.272,93,"Comedy, Romance",Fall,PG-13,20.46329147713315,16.784462988502543
1879,5.928,83,"Action, Comedy",Winter,R,17.42992662901637,17.653819032078648
1880,6.473,112,"Action, Adventure, Thriller",Spring,R,20.147397483148193,18.854628352588488
1881,5.192,93,Horror,Spring,PG-13,18.67058518361985,17.6674564859814
1882,7.375,97,"Comedy, Horror",Summer,R,18.565168084297735,17.402853592858786
1883,6.9,122,"Action, Thriller, Crime",Fall,R,18.739386313491956,18.4883856576648
1884,6.656,134,"Drama, Thriller",Fall,R,16.60411416268424,17.289268372315263
1885,6.579,165,"Adventure, Drama, Romance",Fall,PG-13,19.569522875404935,19.08147386043744
1886,7.632,150,"Action, Crime, Thriller",Spring,R,15.993258857865472,15.615291938743592
1887,5.795,98,"Crime, Comedy",Spring,PG-13,19.596284193453958,17.838659418019624
1888,6.236,100,"Adventure, Comedy, Family",Summer,PG,18.774113357255416,17.870823167402367
1889,5.921,113,"Action, Adventure, Crime, Thriller",Winter,PG-13,19.007846846452104,18.766068774649508
1890,7.107,93,"Fantasy, Drama",Spring,R,14.731121249571832,11.771192853209262
1891,6.613,86,"Family, Animation, Comedy, Fantasy",Fall,PG,19.35794144073046,17.726770495823917
1892,6.73,105,"Comedy, Drama, Romance",Summer,PG,20.03460065233347,17.650655548262552
1893,5.705,100,"Comedy, Family, Adventure, Fantasy, Romance",Summer,G,19.286307441650745,18.2274981113411
1894,7.194,113,"Drama, Fantasy, Romance",Fall,PG-13,18.750540711438074,18.923703728922646
1895,5.793,101,"Comedy, Crime",Spring,PG-13,19.482118367431358,18.43908485852935
1896,7.229,97,"Fantasy, Romance",Winter,PG-13,16.397188582427685,15.642519511648594
1897,7.506,127,"Comedy, Drama, History",Fall,R,16.35402522691017,17.471572829099813
1898,6.856,104,"Drama, Romance, Science Fiction",Spring,R,16.482083367460664,16.89577290364939
1899,7.88,106,"Comedy, Romance, Drama, Music",Spring,PG-13,16.710342227954325,15.484765331709124
1900,6.148,111,"Science Fiction, Action, Adventure, Thriller",Winter,PG-13,18.11921124059364,17.85122714920312
1901,7.227,110,"Crime, Drama",Winter,R,18.464454115646905,16.443261184797034
1902,7.543,191,"Drama, History",Fall,PG,19.37303819931734,18.11073788223823
1903,7.187,119,"Drama, Romance",Fall,PG-13,18.682182230801434,18.195055887779652
1904,5.732,110,"Drama, Horror, Thriller",Spring,PG-13,19.399680129240956,18.2274981113411
1905,7.564,132,Drama,Winter,PG-13,18.92848649160642,17.491861832585837
1906,6.486,132,"Crime, History, Thriller",Winter,R,18.116764369830253,17.985800951631454
1907,6.244,99,"Action, Comedy",Winter,PG-13,19.148152981942996,17.330090366835517
1908,5.584,102,Comedy,Winter,PG-13,19.326725974827784,16.55843672584106
1909,6.077,98,"Horror, Thriller",Fall,R,19.316764551313224,18.052699097231137
1910,6.914,134,"Western, Drama, History",Winter,R,17.684056086669383,18.08111113143578
1911,7.455,104,"Adventure, Comedy, Family",Fall,PG,19.500048677061805,17.762657400317245
1912,7.268,113,"Comedy, Drama, Fantasy, Romance",Fall,PG-13,18.258937143461402,17.67759296465573
1913,5.196,119,"Crime, Thriller",Fall,R,17.8396974429623,17.629126007692722
1914,6.635,109,"Fantasy, Science Fiction, Adventure",Winter,PG-13,17.27688036248544,18.827742545945366
1915,6.53,101,"Action, Science Fiction, Thriller",Fall,R,18.495640534321026,18.150683102707173
1916,6.29,109,"Horror, Mystery, Thriller",Summer,R,17.580936819463208,17.509477855481062
1917,7.402,127,"History, Drama",Winter,PG-13,18.312736588160117,17.106946815521308
1918,4.888,100,"Comedy, Adventure, Action",Winter,PG-13,18.13664533052946,18.01049397601738
1919,7.214,97,Comedy,Fall,PG-13,19.03673039525913,18.06539683396461
1920,6.399,117,"Action, Comedy",Summer,R,17.56668083700542,17.74216376064595
1921,8.265,170,"Drama, Music, Romance",Fall,R,17.528295396750263,16.67827704976855
1922,7.132,96,"Romance, Drama, Comedy",Fall,R,17.594873620658756,17.608337898598737
1923,6.379,103,"Adventure, Family, Fantasy",Summer,PG,19.066166320559216,18.272858240484872
1924,7.474,114,"Drama, Comedy, History",Fall,R,17.78419536332627,16.882760698375478
1925,6.823,112,"Thriller, Crime, Drama",Winter,R,18.38568351286413,17.20967168353585
1926,6.659,99,"Drama, Horror, Thriller",Winter,R,16.618219991029257,16.611787308499718
1927,5.873,95,"Comedy, Family",Winter,PG,18.221093936858164,18.270080525317585
1928,7.717,145,"Drama, History",Fall,PG-13,17.673937622967227,17.91145181407121
1929,6.499,92,"Comedy, Romance",Summer,PG-13,17.20757662238741,17.256766866578182
1930,6.126,115,"Action, Adventure, Comedy, Western",Winter,PG-13,18.844825706297772,18.275842648545346
1931,6.839,121,"War, Action, Drama",Spring,R,18.823595919936718,18.68130775665351
1932,5.838,101,"Action, Fantasy",Summer,PG-13,19.3591689800518,17.443915079656563
1933,5.765,87,"Action, Fantasy, Horror, Thriller",Spring,PG-13,18.53220016096456,18.265880511407875
1934,6.731,127,"Science Fiction, Action, Adventure",Winter,PG,20.461470592000303,19.201019233899252
1935,6.668,96,"Science Fiction, Action, Adventure",Summer,PG,18.516202990346393,17.85290877293613
1936,7.46,129,Drama,Fall,R,18.848361497754215,17.903197939157195
1937,5.839,96,"Comedy, Romance",Summer,PG-13,19.532700617359744,18.301485079158684
1938,5.941,100,"Action, Comedy, Thriller, Romance",Summer,PG-13,18.77432112601415,18.50521081608349
1939,7.5,108,"Action, History, Drama",Spring,R,17.77124164100329,16.74516774214828
1940,6.932,99,"Drama, Romance",Summer,PG-13,18.062888841932722,17.971912336465444
1941,6.654,101,"Drama, Comedy, Romance",Spring,PG-13,19.24927447809221,17.685298939734867
1942,6.5,108,"Thriller, Crime, Horror",Summer,R,13.630519751378547,14.880869883107126
1943,6.53,127,"Action, Drama, Science Fiction, Thriller",Spring,R,19.79982796271426,18.465566327188544
1944,6.216,96,"Science Fiction, Adventure, Action",Spring,PG-13,19.20755718627208,18.77148870840442
1945,6.163,101,"Adventure, Action, Fantasy",Summer,PG-13,18.798011145843713,18.48380663595264
1946,6.4,89,Horror,Spring,R,17.356727713579243,17.251583906401002
1947,6.426,130,"Action, Adventure, Drama, Thriller",Summer,PG-13,20.2236126266752,19.224953779139515
1948,5.768,105,"Fantasy, Family, Comedy, Animation",Summer,PG,19.97745588994778,18.78084100886924
1949,5.986,107,Comedy,Winter,PG,20.193294743273235,17.523226185421905
1950,5.109,105,"Action, Horror, Science Fiction",Fall,R,18.37716077507372,18.409819668135054
1951,7.903,137,"Drama, Crime, History",Winter,PG-13,17.957912017930546,17.256766866578182
1952,6.63,101,"Thriller, Crime, Drama, Mystery",Spring,R,17.31577423449741,17.122612932265707
1953,6.912,116,"Action, Science Fiction, Horror",Summer,PG-13,19.797638562840596,18.706661336889333
1954,5.967,94,"Comedy, War",Fall,R,18.44381743366745,17.39169481982468
1955,5.1,84,"Action, Adventure, Comedy, Family, Science Fiction",Summer,PG,19.64708419234061,18.001405802843585
1956,7.509,99,"Drama, Adventure, Action, History",Summer,PG-13,19.567837756416715,17.823449278215683
1957,5.593,93,"Science Fiction, Action, Thriller",Fall,PG-13,18.291817977325373,18.442609490958045
1958,6.826,128,"Thriller, Mystery",Winter,PG-13,18.28757617946276,17.9943851923175
1959,5.901,94,"Horror, Mystery",Fall,R,19.504447207020437,15.780973861619874
1960,7.251,128,"History, Drama",Fall,R,18.213782029021736,17.20967168353585
1961,6.146,108,"Romance, Horror, Comedy, Thriller",Winter,PG-13,16.89925190637364,17.43067548076444
1962,5.796,99,"Horror, Thriller",Spring,R,17.9843153772371,15.647328954144081
1963,7.555,105,Drama,Winter,PG,20.008155772965377,17.421708393622417
1964,6.051,101,"Comedy, Science Fiction, Action",Summer,PG-13,18.989619219296888,18.782846013901402
1965,6.198,95,"Action, Thriller",Summer,R,18.247606291530772,17.60863236802143
1966,6.692,95,"Comedy, Music",Winter,PG-13,19.848216389251668,17.63393083165807
1967,7.111,84,"Mystery, Drama, Thriller",Summer,R,15.650791531981533,11.667641755672294
1968,6.456,115,"War, Action, Adventure, Drama, Thriller",Spring,R,18.74036608632123,18.792892888535274
1969,6.236,121,"Crime, Drama, Thriller, Horror",Winter,R,18.664640493081677,18.16787463827516
1970,6.122,90,Horror,Spring,R,18.998042635991343,17.259914085079394
1972,5.896,93,Drama,Summer,R,17.384235371993213,16.425153203366786
1973,6.467,90,"Action, Thriller",Summer,R,17.68298275363522,17.509837004482666
1974,7.8,109,"Drama, Comedy",Winter,PG,15.950283465454893,17.964134408046355
1975,6.349,131,"Crime, Drama, Thriller",Summer,R,18.561136179377193,17.949365951755812
1976,5.861,134,Comedy,Winter,R,18.62248224697069,17.698051523474906
1977,7.321,81,"Action, Drama, Thriller",Spring,R,16.46447652172126,14.906320207836675
1978,6.2,105,"Fantasy, Family, Comedy",Fall,PG,18.93246675489912,17.790953924815383
1979,7.911,123,"Crime, Drama",Winter,PG-13,18.019262674734044,17.300374070570435
1980,5.698,87,"Comedy, Fantasy, Family, Music, Animation",Winter,G,20.008378057288965,18.489024062722084
1981,7.252,123,"Drama, Romance",Winter,R,16.155028906004002,16.07279080776703
1982,5.59,100,"Action, Adventure, Family, Comedy, Science Fiction",Summer,PG,19.174645805102163,18.027048233456924
1983,6.39,107,"Comedy, Drama",Spring,R,17.056502929876412,16.49602337515326
1984,5.388,88,"Comedy, Horror",Summer,R,18.60882779266004,17.365776532895126
1985,5.883,118,"Comedy, Romance",Winter,PG-13,19.127677309501436,18.196887639920924
1986,6.832,111,"Horror, Mystery, Thriller",Fall,R,17.55168039528437,17.688308262757
1987,6.068,113,"Action, Drama, Thriller",Winter,PG-13,18.08640444078163,17.44341905214252
1988,6.402,105,Comedy,Fall,PG-13,19.027719315801285,17.459085168886922
1989,7.076,113,"Action, Comedy",Summer,PG,18.156814343688254,16.70340497222144
1990,6.079,99,"Fantasy, Adventure, Family",Fall,PG,18.13964115171389,18.84077604931406
1991,8.083,150,"Drama, History, War",Fall,R,19.542919756355058,17.739325829480002
1992,7.062,101,"Comedy, Science Fiction, Adventure",Winter,PG,18.971862603008756,18.271145083246424
1993,7.531,144,"Romance, Drama, History",Summer,PG-13,19.002593054573673,18.79281192039116
1994,6.768,106,"Drama, Crime",Fall,R,17.058519620470616,16.644911355924748
1995,7.194,116,"Drama, Action",Spring,PG-13,19.46452367632851,18.164337046063974
1996,5.9,109,"Drama, Science Fiction, Thriller",Fall,PG-13,17.645131937313103,17.80098787860592
1997,6.774,85,"Comedy, Crime",Summer,PG-13,19.12897712633052,17.79936341723785
1998,6.279,102,"Action, Drama, Mystery",Fall,R,18.950679024887506,17.731115473103674
1999,6.565,109,"Adventure, Comedy, Romance",Summer,PG,17.854967666289962,17.167268222739764
2000,5.548,78,"Animation, Comedy, Family, Adventure",Summer,PG,19.23012370697965,18.370740145215677
2001,6.667,99,"Horror, Mystery",Spring,PG-13,17.428018829338132,16.30201390163711
2002,8.162,133,"Crime, Drama",Fall,PG-13,17.606745131166853,17.188778522461163
2003,5.2,92,Horror,Fall,R,12.836135889389638,14.912670336127409
2004,6.56,145,"Comedy, Drama, Romance",Spring,R,20.251250552732927,18.388326679877494
2005,5.876,97,Horror,Summer,R,18.088591510481322,16.41469351748603
2006,6.277,106,"Adventure, Family, Fantasy",Winter,PG,18.35394511911668,18.30828397220396
2007,6.049,97,"Crime, Thriller",Summer,R,17.77845807703641,16.8507536630877
2008,6.259,113,"Adventure, Drama, Action, Romance, Family",Summer,PG,19.615175129074903,17.434288601466946
2009,7.144,103,"Horror, Thriller",Spring,R,18.098266016123315,16.737220690423825
2010,6.766,101,"Comedy, Drama",Spring,R,15.58606103666669,16.41469351748603
2011,5.963,115,"Action, Crime, Adventure, Thriller",Winter,R,16.63528174067265,17.094203244143223
2012,6.494,98,"Comedy, Drama, Romance",Summer,PG-13,18.04361571491894,16.93259342837653
2013,6.682,106,"Action, Adventure, Animation, Comedy, Family",Winter,PG,19.33422244754284,18.63301089184457
2014,7.176,106,"Comedy, Drama, History, Adventure",Winter,PG-13,17.930420172860384,17.233965186518382
2015,5.841,98,"Adventure, Action, Drama, Thriller",Spring,PG-13,19.478613952202522,19.3515693982274
2016,5.895,92,"Comedy, Family",Spring,PG,19.466328108173077,18.4581642053393
2017,7.495,132,"Drama, Fantasy",Spring,PG-13,18.647891994001682,17.069510219757298
2018,7.187,92,"Comedy, Drama",Fall,R,17.526056990954633,16.187277282814545
2019,6.5,95,"Comedy, Drama, Romance",Spring,PG,20.299564829389716,15.998899986164638
2020,7.249,135,"Drama, Comedy",Spring,R,17.80680174035201,18.12566399490488
2021,6.71,117,"Action, Comedy, Crime, Thriller",Summer,R,18.248787848939845,18.247924050692426
2022,6.86,121,"Action, Thriller",Fall,R,17.50873872302766,17.74216376064595
2023,4.869,91,Thriller,Winter,R,18.071508310159853,15.498402785611876
2024,6.317,91,"Crime, Action, Thriller",Summer,PG-13,17.579383778721674,17.698051523474906
2025,7.36,109,Drama,Summer,PG-13,18.7750147095039,17.61483837113889
2026,6.256,116,"Action, Adventure, Thriller",Fall,R,18.228128556434356,18.3611906912122
2027,6.693,123,"Romance, Drama",Summer,PG-13,19.077634555316102,17.90252044359067
2028,6.524,110,"Comedy, Adventure, Fantasy, Science Fiction, Action",Summer,PG-13,18.482597063305676,18.169931926546266
2029,7.099,98,Drama,Summer,NR,12.008155383612362,12.924749163113587
2030,6.552,84,"Action, Comedy, War",Summer,PG-13,19.862897384306144,17.92196573933018
2031,6.453,104,"Romance, Comedy",Spring,R,18.095330535429916,17.18345497610117
2032,6.761,114,"Romance, Drama, Fantasy",Spring,PG-13,19.772773702223443,18.4883856576648
2033,7.296,88,"Horror, Mystery, Science Fiction",Winter,R,15.734875184197007,16.766979339009346
2034,6.601,103,"Horror, Drama",Spring,R,18.820813766032884,17.211907003329483
2035,6.32,109,"Thriller, Action, Drama, Crime",Winter,R,18.70977930502714,17.361579286853694
2036,4.352,91,Comedy,Fall,PG,19.179994128419725,18.540983801652796
2037,6.919,99,"Music, Drama, Romance",Summer,PG-13,19.087702715556716,17.639211023451974
2038,6.41,110,"Comedy, Romance",Spring,PG-13,18.602301260374546,17.51902020933174
2039,7.201,109,"Comedy, Crime",Summer,R,18.950241928000725,16.83007900486196
2040,7.178,162,"Drama, Romance, War",Fall,R,19.973265731052354,17.82246684693298
2041,7.687,135,"Drama, Romance",Summer,PG-13,19.757641306867203,17.731597152108343
2042,5.592,92,"Adventure, Comedy, Family, Romance",Summer,PG,19.658357841042275,18.503976868408056
2043,7.052,147,"Thriller, Drama, Crime",Spring,R,19.772669156289357,18.30866304726536
2044,6.8,93,"Comedy, Romance",Spring,PG,18.107069974503172,16.813986855192237
2045,6.093,114,"Drama, Thriller, Horror",Winter,PG-13,18.736380194681796,17.78245386183
2046,6.129,112,"Fantasy, Romance",Winter,PG,18.005073576767792,17.607722103433797
2047,6.314,104,Comedy,Summer,R,18.945614115600005,17.405982456378513
2048,7.002,133,"Drama, Comedy",Fall,R,17.310822518486397,17.688308262757
2049,7.967,112,"Drama, Music, Romance",Summer,PG-13,14.4694324378888,16.30201390163711
2050,7.675,94,"Action, Thriller",Winter,R,18.45533935201635,16.728561213062473
2051,6.327,95,"Comedy, Romance",Winter,PG-13,19.100831521321947,16.76706768647015
2052,7.349,90,"Family, Animation, Comedy, Fantasy, Adventure, Music",Spring,PG,17.910783190351534,18.51313911334645
2053,6.514,92,"Drama, Comedy, Crime",Fall,R,18.700989069401835,17.49931385904635
2054,6.294,90,"Horror, Thriller",Fall,PG-13,17.909545408170047,15.909693218611572
2055,6.81,123,"Thriller, Mystery, Drama",Fall,R,18.34912513987119,17.4423764863109
2056,6.901,125,"Comedy, Drama",Spring,R,14.805255605051931,16.704373592600486
2057,7.421,123,Drama,Winter,R,18.16039334427862,16.06815505222163
2058,6.603,102,"Comedy, Drama, Family, Music, Romance",Spring,G,19.260577861990143,17.768989050966148
2059,2.89,85,"Action, Adventure, Fantasy, Science Fiction, Thriller",Spring,PG,18.278015228127334,17.61483837113889
2060,6.603,104,"Drama, Horror, Mystery, Thriller",Summer,PG-13,18.858598713959015,18.076675221606514
2061,5.497,105,"Drama, Comedy, Romance",Spring,PG-13,17.37977517543409,17.723026337136208
2062,7.426,123,"Drama, Romance",Summer,R,18.420129503713103,16.874368723518536
2063,5.36,100,"Crime, Action, Drama, Thriller",Fall,PG-13,18.661483442006375,17.769287471471273
2064,5.652,105,Comedy,Fall,R,18.83905713849734,17.905133460359554
2065,6.244,100,"Comedy, Drama, Music, Romance",Summer,PG-13,19.172927531997182,18.244124526127788
2066,6.215,118,"Thriller, Crime, Horror",Summer,R,18.587844458925062,17.51241192362947
2067,6.344,99,"Drama, Thriller",Fall,R,17.484340673056327,16.879586150287984
2068,6.755,109,"Action, Crime",Summer,R,18.84132795608172,18.122137595683274
2069,6.183,100,"Comedy, Fantasy, Romance",Fall,PG-13,17.692000225444037,17.13141172156101
2070,6.889,100,"Romance, Comedy",Winter,PG,17.67468485117013,17.132161681713622
2071,7.372,103,"Comedy, Drama",Fall,PG,18.749677432508513,17.497082545364915
2072,6.453,88,"Action, Comedy, Science Fiction",Spring,R,15.548961599290804,16.835322894191112
2073,6.761,106,"Comedy, Drama",Fall,R,17.661414467019437,16.15955113853205
2074,6.353,101,"Comedy, Romance",Winter,PG-13,19.68298417133198,18.48380663595264
2075,6.7,115,"Drama, Romance, History",Winter,PG-13,18.574103414509917,17.769287471471273
2076,6.036,89,"Action, Thriller",Summer,PG-13,19.1901450046569,18.023237547395464
2077,5.691,101,"Drama, Comedy",Summer,R,17.881701218630827,17.069510219757298
2078,5.773,111,"Comedy, Romance",Spring,R,18.436511823481627,16.97591680604171
2079,5.851,91,"Animation, Family, Comedy, Science Fiction, Adventure",Fall,PG,18.86708468238036,18.46213623152609
2080,7.29,78,"Family, Animation, Adventure",Winter,G,16.982613389585993,17.987530526245543
2081,6.208,91,"Horror, Thriller",Fall,R,18.627185277846245,18.138488997510887
2082,5.474,133,"Crime, Thriller, Action",Winter,R,16.988659560500462,18.360603666541344
2083,6.555,101,"Comedy, Drama, Romance, Adventure",Summer,R,16.408239537986177,16.445288554979538
2084,6.7,102,"Action, Thriller",Fall,R,18.040762089621193,17.272160131400213
2085,6.971,129,Drama,Winter,PG-13,18.183365935906966,17.86041540329971
2086,6.145,98,"Horror, Comedy, Fantasy",Fall,PG-13,18.235823955782102,16.820158625594196
2087,5.78,89,Comedy,Winter,R,18.59754500293877,17.1734081014673
2088,7.093,111,"Drama, Crime",Fall,R,16.91293465391211,15.121175184684056
2089,6.1,105,"Action, Comedy",Fall,PG-13,17.496956177628622,17.78735042470317
2090,6.37,90,"Drama, Action, Thriller, Crime",Winter,PG-13,19.232288152135062,17.902818864095796
