,vote_average,runtime,genres,season,rating,revenue_adj,budget_adj
1251,7.64,102,"Animation, Adventure, Family",Summer,PG,101187016.94777896,79623157.57483666
1252,7.061,96,"Comedy, Adventure, Family",Fall,PG,348393235.9000667,73923972.70815164
1253,5.948,106,"Fantasy, Action, Adventure",Fall,PG-13,197670435.64805502,121074678.97837889
1255,6.155,93,"Horror, Thriller, Crime",Fall,R,216447651.44652596,15532368.982689116
1256,6.42,109,"Comedy, Romance",Spring,PG-13,264488137.10562766,53762889.2422921
1257,6.225,89,"Comedy, Fantasy, Romance",Winter,PG-13,60953470.6331045,38720442.41037376
1258,6.193,135,"Adventure, Action, Science Fiction",Summer,PG-13,552695997.1257484,366067864.271457
1259,7.532,109,"Drama, Romance",Fall,R,66631500.397953376,8936895.96361569
1260,6.578,96,"Mystery, Thriller",Spring,PG-13,157731646.6652268,67904967.6025918
1261,6.501,92,"Fantasy, Action, Thriller",Winter,R,137228216.60391298,52116338.21627996
1262,7.236,131,"Science Fiction, Drama",Winter,PG,167291916.60620815,191357273.28058428
1263,6.852,110,"Drama, Romance",Fall,R,248435217.5615578,37225955.8687714
1264,6.684,115,"Crime, Action, Science Fiction",Fall,R,127999533.37447406,125671809.256662
1265,6.037,118,"War, Drama, History, Action",Winter,PG-13,208309737.70071307,94085056.17401119
1266,8.035,137,"Drama, Thriller",Spring,R,110983358.54765505,3170953.1013615727
1267,7.113,104,"Comedy, Drama",Spring,R,38608302.91015858,12946849.558761153
1268,6.17,110,"Action, Comedy, Thriller",Summer,PG-13,343601982.2967595,119158612.8482092
1269,7.352,117,"Crime, Drama, Thriller",Summer,R,321326169.8656126,142021456.8040655
1270,5.927,94,Horror,Winter,R,129977091.75189105,7610287.443267775
1271,6.671,92,"Family, Animation, Fantasy, Adventure, Comedy, Music",Fall,PG,460307395.248949,165881578.2809097
1272,6.563,117,"Comedy, Romance, Drama, Family, Music",Fall,G,376703833.8487777,16384309.266628765
1273,6.493,96,"Comedy, Romance",Summer,R,478997690.8540657,56583452.920532525
1274,6.2,92,"Horror, Mystery, Thriller",Fall,R,133291555.25759864,12946849.558761153
1275,7.368,113,"Crime, Drama, Thriller",Winter,R,90182956.79663394,55119214.58625526
1276,8.246,145,"Thriller, Drama, Romance",Summer,R,51224231.37314491,11379476.270070404
1277,6.4,111,"Horror, Mystery",Spring,R,138811833.67768124,57105751.89694082
1278,7.162,104,"Fantasy, Drama, Comedy, Romance, Family",Summer,PG,412843017.6871218,48912705.27225583
1279,7.233,86,"Comedy, Crime",Winter,PG-13,214009870.7761452,32608470.181503884
1280,7.387,96,"Adventure, Action, Thriller, Science Fiction",Winter,R,88902317.02068965,7227586.206896551
1281,6.989,106,Drama,Winter,PG-13,38821525.07053814,13440722.310573025
1282,6.443,115,"Action, Thriller",Winter,R,288616058.2886639,117900866.91813911
1283,6.311,87,"Action, Thriller, Crime",Summer,PG-13,146868207.643419,52757210.27792344
1284,6.83,141,"Thriller, Drama, Mystery, Crime",Fall,R,40440754.21738271,40589509.69673252
1285,7.405,131,"Drama, War, History",Spring,R,174125295.76242146,122097087.37864077
1286,6.124,95,"Drama, Horror, Thriller",Winter,PG-13,177171347.13519952,23580173.38362782
1287,7.492,127,"Action, Adventure, Science Fiction",Summer,PG-13,443482507.38431245,201207745.3232688
1288,6.9,130,"Horror, Science Fiction, Mystery",Summer,R,183487449.10146907,73041339.2552101
1289,6.907,79,"Action, Adventure, Animation, Science Fiction, Thriller",Summer,PG-13,72111237.44192325,44671147.04252568
1290,6.9,97,"Comedy, Drama, Romance, Fantasy, Adventure",Summer,R,6502557.86861166,3981157.8787418325
1291,6.685,105,"Thriller, Drama, Mystery",Spring,PG-13,182909385.2738914,31064737.965378232
1292,5.379,91,"Thriller, Science Fiction",Summer,R,243387125.28709492,89368959.6361569
1293,6.969,98,"Drama, Mystery, Thriller, Fantasy",Spring,PG-13,24469545.66605858,6473424.779380577
1294,6.672,94,Comedy,Spring,PG,237100380.4750423,17472939.003744934
1295,6.006,112,"Action, Adventure, Comedy, Family, Science Fiction",Summer,PG-13,325955772.5573621,179152104.54338247
1296,7.201,122,Western,Fall,R,108751776.38131373,85428029.40479013
1297,7.6,86,"Comedy, Horror",Summer,R,8418225.455291642,2150515.569691684
1298,7.163,92,"Adventure, Drama, Comedy",Fall,R,37863490.40787289,24851790.372302584
1299,7.795,91,"Romance, Drama",Spring,PG-13,34710965.25475355,3551582.0984640955
1300,7.597,147,"Crime, Drama, Thriller",Fall,R,337237341.9948186,89595854.92227978
1301,7.727,189,Drama,Winter,R,92716049.07608032,70802191.11381619
1302,7.176,139,"Thriller, Crime, Drama",Winter,R,246464847.93670112,76542909.31223372
1303,6.998,99,Drama,Summer,PG-13,135445692.18342885,24575299.635226678
1304,6.561,98,"Action, Thriller",Fall,PG-13,243475790.0123219,145094075.78673384
1305,6.729,118,"Comedy, Crime, Action, Drama",Summer,PG-13,62732153.45146372,37545863.720407344
1306,7.253,107,Thriller,Summer,PG-13,17315376.450973693,3222412.025965152
1307,6.496,86,"Animation, Family",Spring,PG,483865596.14585406,97094831.57964396
1308,7.27,144,"War, Action, History, Drama",Winter,R,92112540.8499215,66352631.31236388
1309,6.865,117,"Comedy, Romance",Spring,PG-13,172034001.02600932,53762889.2422921
1310,7.3,130,"Drama, Romance",Winter,R,61829738.61694373,45313973.45566404
1311,6.957,100,"Action, Thriller",Fall,R,58788073.350703485,30036477.33194372
1312,7.219,102,"Science Fiction, Horror",Winter,PG-13,193301935.4451657,12889648.103860607
1313,7.369,119,"Science Fiction, Action, Adventure, Thriller",Fall,PG-13,64082640.17619298,64297850.0262192
1314,7.198,135,"Drama, Science Fiction",Spring,R,22765666.26737443,10564564.100934053
1315,6.5,101,"Animation, Adventure, Comedy, Family",Spring,G,672289385.7795106,138439439.79890215
1316,7.133,122,"Action, Thriller, Crime",Winter,R,195114766.68053493,56059435.36404161
1317,5.963,133,"Adventure, Action, Thriller",Fall,PG-13,766864589.8949745,248537549.4071146
1318,6.429,106,"Horror, Mystery, Thriller",Summer,R,288845246.1956522,37471395.88100687
1319,7.238,107,"Drama, Family, Romance",Spring,PG,129332574.52823655,29018815.157346766
1320,7.316,105,"Drama, Thriller, War",Winter,R,64735308.8816584,38714994.103522256
1321,7.222,112,Drama,Spring,R,162245008.80125853,10716308.337703198
1322,6.901,122,"Action, Crime, Thriller",Summer,R,96192930.62489156,44394776.230801195
1323,6.717,110,"Comedy, Romance",Spring,R,53704595.89632829,35650107.991360694
1324,6.343,92,Comedy,Summer,PG-13,284729450.6695464,33952483.8012959
1325,7.523,138,Drama,Winter,R,553763301.6886314,91064446.05358435
1326,5.732,116,"Science Fiction, Action",Spring,PG-13,302402586.912357,99935065.81964643
1328,6.778,118,"Drama, Mystery, Thriller, Crime",Fall,R,289894127.4010955,139690809.49482653
1329,7.928,117,"Adventure, Animation, Fantasy",Spring,PG,10186208.26692836,3085377.821393523
1330,6.571,122,"Action, Thriller",Summer,R,183187633.36193746,49961861.17467582
1331,6.85,101,Drama,Winter,PG,247221804.78063536,38051437.21633887
1332,5.53,82,"Horror, Mystery, Thriller",Fall,R,84518070.9998461,1344072.2310573026
1333,6.152,98,"Action, Comedy, Romance",Winter,PG-13,217734545.34577462,90159486.46681225
1334,5.783,88,"Action, Comedy, Family, Adventure",Spring,PG,265622536.79040545,62844089.09194745
1335,8.051,124,"Drama, History",Fall,PG,105113311.58868894,20205655.526992284
1336,7.303,146,"War, History, Drama, Adventure",Winter,PG-13,253527951.02055642,94224490.62995236
1337,5.976,116,"Horror, Mystery",Winter,R,301425926.38862556,74502369.66824643
1338,5.854,111,"Comedy, Crime",Winter,R,237513458.1552892,47785304.8462741
1339,6.261,88,"Adventure, Action, Comedy",Spring,PG,277860764.2223445,69212988.44248761
1340,6.513,100,Drama,Fall,R,49246107.30187798,26905484.21741753
1341,6.253,117,"Adventure, Family, Fantasy",Summer,PG,259098281.32502657,185787367.67461884
1342,5.598,104,"Drama, Science Fiction, Thriller",Winter,PG-13,347189261.2734508,119158612.8482092
1343,6.481,111,"Comedy, Romance, Drama",Spring,R,156653531.1540648,44684479.81807845
1344,5.893,103,"Family, Comedy",Fall,G,653009805.9170984,109958549.22279792
1345,6.1,108,"Thriller, Science Fiction, Drama",Spring,R,7709548.586672138,17876160.673062123
1346,6.538,93,"Comedy, Music",Winter,PG-13,239160023.36362773,58260823.01442519
1347,6.979,128,"Action, Thriller",Summer,PG-13,487683.05842159205,214827468.3976768
1348,7.19,126,"Drama, Romance",Fall,PG-13,243602435.48731324,46597106.948067345
1349,6.295,97,"Horror, Thriller, Mystery",Spring,PG-13,151994312.11559772,13452742.108708765
1350,6.574,111,"Action, Thriller, Adventure",Spring,PG-13,91058088.04348318,42829313.92270561
1351,7.126,113,"Comedy, Romance",Summer,PG-13,501083466.4009327,95131663.35171685
1352,7.351,125,"Comedy, Drama, History",Fall,PG-13,153656487.54559666,47785304.8462741
1353,5.554,121,"Fantasy, Horror, Action, Adventure",Spring,R,68779108.11403508,62452326.46834478
1354,7.263,108,"Drama, Fantasy",Fall,PG-13,62781948.062604465,57063262.92863293
1355,6.304,100,"Comedy, Horror, Science Fiction",Winter,PG-13,31635225.972540047,11241418.76430206
1356,6.833,104,"Drama, Romance",Winter,R,196084127.90928724,45835853.13174946
1357,6.497,123,"Drama, Crime, History",Fall,R,132964040.25895672,71299533.17615646
1358,6.1,94,"Science Fiction, Horror, Action, Mystery, Adventure",Spring,PG-13,59925031.70356357,81655689.98065673
1359,6.664,93,"Horror, Thriller",Summer,R,56316626.48130098,6720361.155286512
1360,6.154,95,"Horror, Thriller, Crime",Fall,R,169598541.54633313,16086412.734508242
1361,6.5,131,"Fantasy, Family, Comedy",Winter,PG,442434648.80762666,164894883.14297587
1362,7.1,118,"Crime, Thriller, Drama",Summer,R,108133736.02735978,73116279.06976745
1363,6.142,104,"Action, Adventure, Thriller, Crime",Fall,PG-13,162323148.59579307,44684479.81807845
1364,6.093,92,"Horror, Mystery",Summer,R,225407314.21876913,67099258.47890547
1365,5.718,105,"Action, Fantasy, Horror",Summer,R,161554120.62735757,95707762.55707763
1366,7.006,114,"Action, Adventure, Comedy, Crime, Thriller",Summer,R,591554857.1296449,64905037.15937241
1367,7.483,99,"Family, Fantasy, Comedy",Summer,G,31597989.949748743,23698492.46231156
1368,6.978,121,"Action, Adventure, Science Fiction",Fall,PG-13,422713728.9521204,118276333.7893297
1369,7.421,101,"Action, Thriller, Crime",Spring,R,12689627.307259614,1525775.9248229768
1370,7.255,128,Thriller,Fall,R,425818127.78603274,81753343.23922734
1371,4.585,104,"Action, Fantasy, Mystery, Crime",Summer,PG-13,139378984.6522678,169762419.00647947
1372,5.314,106,"Action, Adventure, Comedy, Science Fiction, Western",Summer,PG-13,425013461.39013994,325307364.5769933
1373,7.051,132,"Comedy, Drama",Winter,R,96493299.33875827,76105330.68137348
1374,6.553,94,"Science Fiction, Comedy, Crime",Spring,PG-13,133806244.94783156,32605908.23381521
1375,5.972,98,"Action, Crime, Thriller",Summer,R,166849842.32386163,53082105.0498911
1376,7.869,122,"Drama, Thriller, Comedy",Summer,R,36299455.51736521,5376288.92422921
1377,7.289,114,"Drama, Thriller, Action",Winter,NR,56994312.79620852,8381516.587677725
1378,7.615,100,"Adventure, Comedy, Fantasy, Family, Drama",Winter,PG,265456790.27503815,28483069.02927454
1379,7.82,80,"Drama, Romance",Summer,R,27149450.086393088,4583585.313174946
1380,6.632,113,Comedy,Spring,PG-13,313774444.5684321,135190351.33717883
1382,6.962,121,"Comedy, Drama, Romance",Winter,PG-13,284040923.2180095,46563981.04265402
1383,5.525,105,"Action, Adventure, History, Romance, Drama",Winter,PG-13,158374223.1672908,134407223.10573027
1384,7.379,87,"Animation, Comedy, Family",Summer,PG,1009289747.9467031,91301674.06901264
1385,7.652,129,"Crime, Drama, Mystery, Thriller",Spring,R,208954196.47150257,61088082.9015544
1386,7.1,105,"Animation, Action, Adventure, Family, Science Fiction",Summer,PG,243211998.79740348,214827468.3976768
1387,7.571,130,"Drama, Thriller, Crime, Adventure",Spring,R,105954668.64784548,37372956.90936107
1388,6.188,96,"Animation, Family",Summer,PG,385792176.57113075,184314747.2642001
1389,6.246,110,"Comedy, Romance",Winter,R,149085753.96849516,50427999.79739655
1390,6.274,95,"Adventure, Comedy, Crime, Science Fiction",Summer,PG-13,597067085.5946438,63147900.18259281
1391,6.34,105,"Action, Comedy, Thriller",Fall,R,66005697.83328025,29018815.157346766
1392,6.463,127,"Mystery, Crime, Thriller",Winter,PG-13,147486828.4386744,96672360.77895455
1393,6.222,101,"Crime, Action, Comedy",Fall,PG,228535200.4032276,64243970.88405842
1394,5.073,104,"Fantasy, Action, Adventure, Family",Winter,PG,395240444.8411497,158547655.06807864
1395,6.5,86,"Animation, Comedy, Family, Adventure, Fantasy",Spring,G,444719007.0380898,126606026.15122227
1396,5.64,98,"Comedy, Romance",Winter,PG-13,450735595.231832,145094075.78673384
1397,5.918,106,"Adventure, Comedy, Family, Fantasy",Spring,PG,253859322.42207664,117900866.91813911
1398,7.453,100,"Drama, Comedy, Romance",Fall,PG-13,190494589.2409058,21414656.961352807
1399,7.673,143,"Comedy, Science Fiction",Winter,R,29502938.38862559,44701421.80094786
1400,7.767,156,Drama,Winter,R,305282748.32150614,70574945.69152787
1401,5.911,175,"War, History, Action, Adventure, Drama, Romance",Fall,R,284009457.69330454,263131749.4600432
1402,6.944,87,"Animation, Comedy, Family",Fall,PG,113037589.31639203,54095691.88008735
1403,6.647,104,"Action, Fantasy, Adventure",Winter,PG-13,51365035.25435029,73124498.49014036
1404,6.085,89,"Action, Thriller, Drama",Fall,R,155270496.12283614,37277685.55845388
1405,6.68,113,"Comedy, Drama, Family, Romance",Summer,G,228728514.18142548,67904967.6025918
1406,7.927,82,"Action, Animation, Science Fiction",Fall,NR,1079178.5229540917,6275449.101796406
1407,6.46,93,"Comedy, Drama",Summer,PG-13,449310503.88314056,65444187.461959824
1408,6.5,95,"Comedy, Family, Romance",Summer,PG,118948977.26565875,32254859.6112311
1409,7.121,114,Comedy,Spring,R,61784224.952547066,14784794.541630328
1410,6.409,101,"Science Fiction, Adventure, Family",Fall,PG,107293499.20083901,107163083.377032
1411,7.362,101,"Thriller, Crime, Mystery",Fall,R,87146852.2290728,79991700.26084894
1412,6.697,108,"Thriller, Mystery, Drama",Summer,R,79342460.87280226,6726371.054354383
1413,5.475,83,Comedy,Spring,PG-13,282631203.8729198,71346444.78063539
1414,5.566,119,"Action, Crime, Comedy",Winter,PG-13,325241881.05329597,171317255.69082245
1415,6.975,123,"Drama, Crime, Comedy, Thriller",Fall,PG,82306488.74359775,47084597.380480684
1416,7.293,115,"Comedy, Drama",Winter,PG-13,393569853.8910891,97277227.72277227
1417,6.402,101,"Thriller, Drama, Mystery",Winter,R,120479639.13919848,46597106.948067345
1418,6.668,119,"Comedy, Romance",Winter,PG,487984393.73762375,126460396.03960396
1419,5.96,100,"Action, Adventure, Horror, Fantasy, Thriller",Spring,PG-13,127291807.54417112,59961039.491787866
1420,6.9,112,"Drama, Romance",Winter,R,22403008.464744072,1450940.7578673384
1421,5.723,101,"Horror, Thriller",Spring,R,141289927.59344012,26229977.116704807
1422,6.6,112,"Action, Adventure, Comedy",Spring,PG-13,207209346.9408951,79486163.30714041
1423,7.127,82,"Adventure, Animation, Drama, Family",Summer,G,107691034.48275861,43365517.241379306
1424,6.259,96,Comedy,Winter,PG-13,326613928.8630635,67263710.54354383
1425,6.787,98,"Drama, Romance",Spring,R,146096352.61351186,20092513.69446135
1426,5.6,82,"Horror, Mystery",Summer,R,277209988.02517724,59561529.390034236
1427,6.898,144,"Action, Adventure, Science Fiction",Summer,PG-13,276919244.07745326,309550377.42041355
1428,7.629,120,"Crime, Mystery, Thriller",Fall,R,24723905.386861313,17211678.832116786
1429,6.941,139,"Comedy, Drama, Romance",Winter,R,557026780.6010362,101813471.50259066
1430,7.466,153,"History, Drama, Action",Fall,R,36658485.67561988,120191756.3135078
1431,6.491,93,"Action, Thriller, Crime",Winter,R,72910920.84296371,57105751.89694082
1432,6.9,114,"Comedy, Romance, Drama",Fall,PG-13,153414373.6837004,55135748.79895886
1433,6.842,143,"Action, Adventure, Drama, Romance",Summer,PG-13,912119499.8157505,112118870.72808322
1434,7.323,109,"Crime, Drama, Thriller",Fall,R,66754616.41453246,9709483.157964397
1435,7.385,135,"Action, Adventure, Thriller",Spring,PG-13,494828688.84772366,74034536.89167973
1436,7.192,119,"Crime, Drama, Thriller",Spring,R,121939194.04966782,57105751.89694082
1437,7.584,128,"Drama, Romance",Spring,PG-13,84770141.8716598,45739323.16960981
1438,7.061,99,"Drama, Horror",Fall,R,5440915.7676138375,4644684.191865471
1439,6.878,96,"Horror, Action, Science Fiction",Winter,PG-13,119866850.86342227,27145996.86028257
1440,7.202,116,Comedy,Summer,R,290626473.6196319,48220858.89570551
1441,7.31,111,"Romance, Drama",Fall,PG-13,83509431.59768426,14798016.319579642
1442,6.823,100,"Music, Comedy",Spring,PG,527274867.1976828,70574945.69152787
1443,5.545,110,Comedy,Fall,PG-13,228273208.9468014,53762889.2422921
1444,6.097,89,"Science Fiction, Action, Thriller",Fall,PG-13,182324947.15335104,119123058.78006847
1445,7.949,116,Drama,Winter,R,59186369.29279125,3222412.025965152
1446,6.946,117,"Drama, Comedy",Winter,R,54464068.75337157,23304329.205770075
1447,6.953,102,Drama,Fall,NC-17,5580662.459416137,9279684.683252884
1448,6.401,111,"Comedy, Romance",Winter,PG-13,238703476.8504832,44684479.81807845
1449,7.409,120,"Adventure, Drama, Action, Romance",Summer,PG-13,397704332.9289099,31663507.109004736
1450,6.47,113,"Action, Adventure, Drama",Spring,PG-13,1006877248.3523314,187336787.56476682
1451,7.168,96,"Drama, Thriller, Crime",Fall,R,100141143.20293655,52757210.27792344
1452,5.339,99,Thriller,Summer,R,8531303.938692464,3363185.5271771913
1453,6.409,117,"Science Fiction, Mystery, Thriller, Action",Summer,PG-13,42789346.68794687,34977129.48264279
1454,5.767,104,Drama,Fall,PG-13,296005768.8791208,103648351.64835164
1455,6.4,91,"Action, Comedy, Crime",Summer,PG-13,400769652.8693384,217453165.7576476
1457,6.26,108,"Science Fiction, Action, Thriller",Fall,R,140962543.00784928,86373626.37362637
1458,6.436,95,"Animation, Family, Comedy",Fall,PG,339118138.10317874,106492965.08598228
1459,5.406,90,"Drama, Crime",Summer,R,26139561.14643043,20479416.3626889
1460,5.905,125,"Comedy, Romance",Winter,PG-13,314107858.8821664,75448919.40910159
1461,7.086,97,"Drama, Romance",Winter,R,19919099.992696285,11481436.396835057
1462,6.338,106,"Crime, Thriller, Action",Summer,R,223603103.1784146,148903823.4750856
1463,6.587,106,"Thriller, Crime, Drama",Winter,R,86522471.77696717,40958832.7253778
1464,5.6,92,"Action, Adventure, Fantasy",Spring,PG-13,293510738.5206098,106516092.60304911
1465,7.901,106,Comedy,Winter,PG,582067293.888412,18890987.124463517
